1312242084 72944
1312392843 72958
1312508203 72958
1312734595 72960
1312761365 72951
1312828074 72953
1312982068 72954
1312990401 73246
1313001129 73274
1313015543 73835
1313114996 73837
1313340155 73837
1313429495 73837
1313429664 73837
1313528874 73831
1313624048 73840
1313713749 73885
1313714854 73877
1313715080 73954
1313715607 73956
1313716166 73963
1313813286 74053
1314066716 74053
1314066984 74070
1314138133 74074
1314146662 74089
1314147028 74079
1314149262 74076
1314149639 74070
1314220203 74095
1314294423 74092
1314809618 74093
1314856041 74100
1314863371 74101
1314940755 74101
1315432046 74103
1315612185 74250
1316229666 74335
1316230275 74337
1316632639 90001
1316742280 90250
1317058488 90259
1317058862 90259
1317170550 90329
1317171111 90329
1317361453 90329
1317411367 90348
1317617826 90403
1317656976 90403
1317672696 90403
1317689654 90558
1317692462 90558
1317692485 90558
1317767428 90558
1317768180 90660
1317782996 90513
1317854890 90554
1317866258 90554
1317877480 90555
1317877809 90630
1317930338 90738
1317930483 89399
1317931058 89412
1317935555 89391
1317940132 89460
1317948853 89491
1318007936 90669
1318008823 89477
1318017088 90669
1318256320 90683
1318295437 90684
1318359628 91497
1318360298 91497
1318381528 51773
1318447726 51673
1318555812 51747
1318555961 51999
1318960333 52422
1318960649 52429
1319062490 52430
1319068378 52450
1319407429 52473
1319432500 52511
1319478440 52519
1319482332 52629
1319485295 52634
1319725467 53002
1320009433 51928
1320010784 51951
1320018401 51951
1320524733 51951
1320606440 51951
1320689470 52026
1321333328 52068
1321575824 52056
1321922109 52110
1321923519 52121
1321984989 52185
1322032876 52089
1322033377 52086
1322072346 52243
1322073828 52061
1322090714 52063
1322091623 52061
1322091683 52063
1322517193 52063
1322517374 52066
1322695828 52100
1322700385 52106
1322701415 52107
1323288855 52132
1323311926 52132
1323745418 52133
1323820552 52157
1323973805 52090
1324002062 52089
1325537496 52089
1325555723 52087
1325725963 52090
1325810626 53695
1325890229 53708
1325894485 53762
1326235984 53762
1326237465 53743
1326250384 53743
1326399985 53743
1326484412 53824
1326821438 53821
1326995612 53831
1328204026 53831
1328209668 54047
1328569854 54114
1328636295 54278
1328825072 54201
1328856757 54201
1329172262 54231
1329200374 54238
1329343440 54291
1329344531 54291
1329349887 54292
1329444865 54295
1329445987 54308
1329452087 54308
1329515669 54308
1329776692 54311
1329783955 54434
1329784002 54546
1330037860 54592
1330211282 54608
1330371996 54614
1330393838 54656
1330485734 54671
1330570023 54671
1331000514 54685
1331142681 54685
1331219910 54691
1331765937 54691
1331771982 54691
1332289509 54691
1332290294 54687
1332432229 54696
1332435551 54700
1333731584 54703
1333747136 54733
1333757091 55207
1333850419 55221
1335320687 55290
1337304131 55291
1339696040 55291
1340065620 55304
1340204644 55310
1341607491 55536
1345818730 55576
1345840707 55685
1345856699 55783
1345871787 55811
1346251959 55816
1346989730 55885
1347944640 55901
1348705305 29780
1348705496 29746
1348881067 29775
1349738328 29776
1349798212 29776
1349827588 29774
1353951183 58287
1354092118 58287
1354481401 58545
1354481727 58290
1355167889 58504
1355255233 58628
1355686096 59295
1355852621 59851
1357335747 59963
1357338603 60941
1357343801 60943
1357412141 60943
1357530351 60947
1357957556 61043
1358114452 61043
1358202652 61074
1358271994 61076
1358446650 61095
1358744016 61082
1359180219 62258
1359430277 63991
1361758221 64001
1362174840 63991
1362370841 64269
1362784059 64679
1363112232 64992
1366260724 65904
1373323344 66166
1373323793 66166
1373524611 67180
1373582097 67156
1374097503 67270
1375137156 67170
1375548410 67170
1375549128 67170
1376930739 67275
1378918188 68230
1379102143 68269
1379103437 68343
1379111813 68343
1379258287 68343
1379475873 68449
1381181356 68470
1381262740 68489
1381300954 68425
1381340838 68425
1381341249 68426
1384773327 69071
1384905856 69146
1384909419 69215
1384909663 69207
1384910101 69198
1384911493 69199
1385054735 69475
1386658301 69500
1387566680 69510
1387567346 69510
1387573305 69668
1390857906 70068
1391666802 81809
1392956221 86539
1393235402 86082
1393316524 86090
1393316774 86089
1393349835 86116
1393380599 86117
1393527015 86394
1393539341 86421
1393539902 86421
1393603362 86543
1393624417 86573
1393868121 86577
1393965059 86585
1393966152 86585
1393992351 86763
1394055128 86763
1394058907 86763
1394123172 86763
1394127277 86763
1394158135 86793
1394161585 90083
1394596592 90093
1394745937 90157
1394835273 92122
1395106797 92230
1395107190 92520
1395164283 92520
1395165110 92534
1395165319 92538
1395188432 92560
1395189536 93648
1395264075 92565
1395331699 92567
1395362065 92613
1395622464 92612
1395895735 92801
1395895830 93336
1395947552 93948
1395979233 93650
1396055573 93669
1396307155 93670
1396330154 93670
1396330595 93677
1396373995 93811
1396377603 93764
1396381662 93758
1396465622 93818
1396913054 93956
1396919334 93963
1396977301 93937
1396979046 93990
1396980875 93988
1396992106 94081
1397005019 93988
1397056097 93990
1397056433 94080
1397057053 94080
1397080157 94080
1397080383 94080
1397094743 94123
1397252375 94124
1397273473 94134
1397276949 94191
1397335633 94194
1397335737 94194
1397335889 94173
1397403833 94233
1397594814 94238
1397596101 94375
1397668758 94280
1397694763 94427
1397779647 94422
1397844217 94092
1397851834 94076
1398125199 94096
1398199909 95801
1398200160 93871
1398212547 93898
1398214075 93902
1398299206 93805
1398378222 93813
1398439354 93814
1398451742 93830
1398458692 93861
1398461493 93824
1398722375 93825
1398722519 93827
1398724649 93833
1398792780 93833
1398959643 93847
1398964588 93855
1398987290 93859
1399041899 93862
1399334202 93740
1399397805 93710
1399398944 93892
1399419369 93791
1399424639 93871
1399482460 93876
1399520562 93877
1399590175 93890
1400027530 93891
1400194096 93897
1400198205 93924
1400200560 93966
1400214401 94003
1400262778 94008
1400279513 94010
1400629771 95706
1400649079 95711
1400696052 95578
1400783538 95581
1401118490 95670
1401211276 95684
1401223404 95690
1401227753 95635
1401295338 95635
1401321485 95635
1401806160 95821
1401914003 95768
1401945650 95733
1402073155 95677
1402074158 95686
1402327088 95684
1402421732 95686
1402437281 95881
1402444270 95915
1402445685 95936
1402447289 96554
1403109680 96694
1403131316 96516
1403151221 96513
1403824563 96665
1403892558 96671
1404188884 96949
1404246096 96738
1404251277 96739
1404338466 96742
1404363282 96743
1404364166 96737
1404447301 96789
1404850616 96818
1405006053 96886
1405010705 96882
1405109304 96890
1405194544 96897
1405461195 96866
1405523586 96866
1405637632 96949
1405646401 99320
1405818022 99370
1405963370 99372
1406051614 99435
1406063659 99423
1406160531 99438
1406242404 99448
1406245701 99431
1406480348 99434
1406483730 99434
1406520800 99470
1406570338 99475
1406733281 99491
1407162085 99560
1407212389 99564
1407212645 99564
1407274091 99566
1407277443 99568
1407299277 99973
1407531008 100054
1407730830 100010
1407768350 100009
1407791549 100009
1407862169 100007
1407960537 100173
1408063572 100173
1408124794 100175
1408142994 100222
1408387482 100241
1408402169 100241
1408496001 100241
1408752333 100238
1409274910 100240
1409346501 100240
1409360114 100608
1409415294 100602
1409681830 100641
1409894605 100678
1409944831 100674
1409959532 112558
1410712375 100678
1410714967 100663
1410716737 100671
1410718577 100671
1410750824 100675
1410751360 100675
1410752405 100681
1410838454 100701
1410929740 100701
1410972610 100701
1411080828 100826
1411246230 100867
1411253031 100875
1411488377 100881
1411490762 100906
1411508350 100907
1411618401 98745
1411676292 98817
1411705388 98859
1411770647 98906
1412026809 98904
1412040054 98906
1412090025 98906
1412388276 98907
1412465656 98907
1412471356 98905
1412606723 98902
1412640967 98905
1412641290 98905
1412731351 98916
1412867132 99010
1412890161 99012
1412891468 99011
1412897680 99013
1412904293 99330
1412914118 99331
1413128699 99331
1413154231 99332
1413155740 99335
1413225381 99335
1413242174 99339
1413346608 99398
1413348413 99418
1413351110 99398
1413418050 99417
1413565654 100057
1413574241 100057
1413583471 100057
1413828464 100058
1413853320 100101
1413997157 100148
1414101127 100148
1414104130 100166
1414105940 100081
1414109209 100083
1414166654 100089
1414167999 100111
1414452204 100110
1414627863 100042
1414710373 100046
1415078241 100049
1415124562 100367
1415326394 100366
1415326573 100373
1415385981 100373
1415593426 100364
1415760142 100364
1415836490 100366
1415931035 100365
1415941083 100366
1415988165 100365
1416004204 100469
1416006914 100469
1416279196 100475
1416366231 100485
1416448661 100687
1416608718 100689
1416789658 100829
1416858288 100829
1416868729 100853
1416954991 101011
1417457398 101011
1417478567 101016
1417478641 101116
1417479871 101129
1417562240 101155
1417566902 101153
1417571601 101152
1417729904 101189
1417786631 101615
1417799906 101619
1417821505 102027
1418373989 102068
1418413077 102077
1418413901 102080
1418790791 102171
1418862549 102512
1418951102 102510
1419383085 102765
1420570592 102776
1420571266 103047
1420575004 103051
1420602027 103073
1420831620 103081
1420832028 103092
1421004588 106308
1421106313 103663
1421107116 103695
1421117145 103783
1421125946 103786
1421128903 104016
1421170760 104031
1421171672 104030
1421265770 104036
1421277413 104208
1421337869 104208
1421373512 104204
1421462079 104207
1421463392 104232
1421463851 104232
1421685893 104232
1421687125 104235
1421695103 104235
1421788430 104237
1421889954 104236
1421983773 104236
1422032832 104236
1422066212 104236
1422240197 104236
1422240891 104238
1422242151 104243
1422242874 104245
1422493659 104268
1422495195 104271
1422590976 106309
1422929835 106341
1422941781 104845
1423098111 106315
1423339311 106774
1423503196 104846
1423523590 104914
1423524284 105559
1423598334 106152
1423789782 106157
1423861690 106206
1424218715 106282
1424223184 106286
1424223372 106300
1424245701 106300
1424245797 106302
1424295545 106314
1424299083 106311
1424306218 106314
1424310825 106322
1424471780 106322
1424478135 106314
1424478781 106305
1424579217 106316
1424581828 106318
1424721092 106323
1424795127 106340
1424815647 106362
1424890768 106442
1424991792 106444
1425002539 106447
1425075081 106158
1425078581 106331
1425082237 106375
1425138087 106480
1425408244 106903
1425410198 106938
1425410287 106938
1425410464 106942
1425427404 106941
1425428043 106942
1425430430 106944
1425430627 106944
1425431730 106968
1425567207 107974
1425852654 107976
1426011588 109417
1426029480 109417
1426033877 109416
1426116321 109420
1426193812 109436
1426284370 109273
1426285028 109333
1426627321 109333
1426715891 109334
1426805574 109337
1426806623 109336
1427237326 109348
1427255782 109348
1427263062 109805
1427314118 110144
1427317279 110133
1427409798 110157
1427415393 110475
1427557188 110544
1427920005 110544
1427930088 110819
1428024054 110819
1428086632 110864
1428111567 110953
1428182798 111134
1428185829 111134
1428186111 111134
1428188177 111181
1428188745 111181
1428201414 111182
1428279697 112192
1428295571 111463
1428352471 111467
1428369645 111467
1428442806 111467
1428444647 111471
1428445586 111504
1428446316 111470
1428466400 111267
1428470336 111266
1428524917 111266
1428528827 111271
1428531599 111885
1428538889 111886
1428545165 111886
1428606925 111889
1428678593 111889
1428934913 111895
1428975693 111895
1429047773 111871
1429121818 111875
1429205209 111885
1429318943 111885
1429372141 111890
1429374410 111912
1429454818 111992
1429455226 112074
1429455413 112074
1429469178 112138
1429547276 112138
1429548951 112138
1429722765 112364
1429904492 112406
1429998199 112408
1430062849 112369
1430066234 112355
1430075571 112381
1430077946 112383
1430078940 112421
1430093835 112555
1430168535 112557
1430181703 112555
1430188522 112555
1430699180 112643
1430765550 112648
1430765926 112682
1431038920 112686
1431043491 112714
1431060727 112760
1431391314 112761
1431463182 112761
1431463495 112768
1431469867 113036
1431640499 114059
1431979367 114075
1432086198 114057
1432096740 114058
1432142859 114118
1432170645 114126
1432171237 114137
1432243978 114126
1432494152 114120
1432833380 114120
1432844550 114131
1432844825 114218
1432858784 114218
1432936245 114219
1433193316 114256
1433303729 114248
1433364421 114339
1433392835 114318
1433528425 114318
1433960933 114331
1434061671 114458
1434129894 114475
1434143763 114506
1434159948 114506
1434415436 114523
1434491208 114615
1434492220 114603
1434493516 114609
1434493852 114609
1434494278 114610
1434495017 114611
1434498080 114611
1434661653 114373
1434668351 114362
1434670645 114367
1434672034 114367
1434678652 114375
1434725557 114556
1434731662 114597
1434988745 114597
1434989985 114603
1434993254 114896
1435012115 114895
1435032439 115683
1435081941 115684
1435628867 115690
1435789691 115691
1435862511 115841
1436222860 116204
1436225780 116321
1436285577 116321
1436287526 116459
1436288951 116472
1436298169 116482
1436300760 116488
1436301415 116488
1436317740 116489
1436330922 116490
1436374636 116492
1436376162 116492
1436479081 116965
1436490931 116998
1436491718 116998
1436818382 117000
1436832994 117067
1436850513 117072
1436989125 118438
1437000379 118438
1437012037 118438
1437076767 118449
1437088910 118447
1437089921 118462
1437091992 118463
1437092965 118463
1437094632 118464
1437108406 118464
1437154363 118470
1437155380 118491
1437434142 118581
1437435654 118584
1437595203 118615
1437666407 118631
1437668239 118652
1437697156 118668
1437754799 118665
1438019663 118677
1438117750 118679
1438118624 118721
1438118855 118727
1438123762 118852
1438126293 118860
1438129334 121144
1438191282 121153
1438219434 121154
1438291423 121410
1438291761 121410
1438632537 121412
1438636320 121413
1438641753 121414
1438712950 121419
1438713183 121419
1438726287 121892
1438733402 121891
1438740298 121637
1438800371 121639
1438804205 121628
1438815348 121659
1438817545 121659
1438817635 121659
1438817697 121659
1438818685 121659
1438895850 121679
1438901563 121831
1438986009 121867
1438988865 121868
1438989025 121868
1438989394 121871
1439016162 121874
1439265500 121881
1439330860 121893
1439331892 122052
1439415099 122287
1439415270 122287
1439416662 122339
1439434724 122322
1439487309 122333
