1134410039 194375
1134410245 195274
1134419314 195285
1134490651 195278
1134490670 195277
1134490703 195283
1134490746 195285
1134490777 195294
1134490811 195322
1134490838 195351
1134490892 195819
1134491068 195824
1134491179 195826
1134497736 195830
1134507724 195836
1134522428 195943
1134563854 195960
1134567912 195961
1134581656 195962
1134581727 196050
1134586844 196050
1134587744 196052
1134634004 196052
1134655994 196051
1134656118 196350
1134705281 196350
1134711663 196361
1134712136 196352
1134717606 196585
1134724662 196587
1134729203 196587
1134741373 196592
1134748494 196598
1134752895 196595
1134755297 196593
1134755313 196678
1134758394 196892
1134778467 196890
1134798555 197143
1134799271 197146
1134800039 197236
1134983254 197250
1134994929 197592
1135001478 197569
1135007657 197709
1135009191 197711
1135011054 196561
1135011313 196764
1135012857 196764
1135014202 197015
1135015221 196864
1135025076 196787
1135025454 196787
1135025666 196913
1135026074 197023
1135026996 197024
1135027858 197022
1135028516 197027
1135062501 197059
1135062913 197869
1135072494 197869
1135074022 197862
1135081685 197966
1135090059 197984
1135090252 197991
1135090264 197992
1135090293 198110
1135101938 198222
1135101988 198200
1135102024 198214
1135103472 198215
1135104538 198221
1135113316 198237
1135113568 198205
1135113647 198200
1135141268 198200
1135143796 198203
1135143909 198122
1135157478 198564
1135169610 198687
1135193000 198717
1135194402 198717
1135197830 198764
1135198097 198778
1135201435 198779
1135206003 198930
1135213063 198930
1135213130 198930
1135214210 198958
1135216883 198973
1135218507 198973
1135219659 199008
1135223037 199192
1135223595 199273
1135224469 199386
1135225648 199396
1135230218 199441
1135231900 198913
1135238844 198916
1135239346 198914
1135242866 199055
1135247203 199323
1135247284 199447
1135266222 199507
1135266358 199507
1135268613 199390
1135272977 199375
1135273894 198929
1135274512 198929
1135275651 198929
1135281844 198938
1135282349 198938
1135282796 198917
1135297652 198845
1135300354 198642
1135301130 198957
1135302253 199267
1135302469 199267
1135302586 199089
1135331267 199089
1135354253 199098
1135354369 199106
1135645903 199106
1135702076 199109
1135702160 199109
1135765429 199495
1135766402 199806
1135766776 199909
1135766837 199972
1135782037 199937
1135782630 199976
1135783484 199847
1135783544 199847
1135783985 199869
1135784046 199875
1135784098 199880
1135784177 199878
1135784290 199884
1135784474 199890
1135789053 199890
1135790642 200110
1135791325 200118
1135792190 200149
1135793696 200150
1135794239 200145
1135795177 200165
1135795650 200165
1135796316 200165
1135796464 200165
1135796618 200165
1135796760 200165
1135797015 200166
1135797120 200247
1135797223 200247
1135798921 200247
1135799620 200323
1135799697 200323
1135799810 200337
1135800017 200337
1135800253 200337
1135800418 200337
1135801749 200378
1135801871 200378
1135801947 200378
1135801981 200378
1135802015 200378
1135802159 200378
1135802171 200378
1135802195 200378
1135802385 200378
1135802527 200378
1135802958 200372
1135803008 200372
1135821711 200372
1135822215 200855
1135822521 200855
1135823876 200858
1135824043 200858
1135824152 200858
1135824243 200858
1135824317 200858
1135825073 200858
1135825095 200858
1135825103 200858
1135850875 201672
1135865566 201733
1135869439 201957
1135871169 201983
1135872421 202004
1135872539 202011
1135876125 202011
1135877195 202031
1135938295 202059
1135951551 202290
1135956871 202312
1135956979 202479
1135957172 202353
1135958120 202357
1135966164 202361
1135967115 202366
1135967789 202367
1135968511 202443
1135977243 202460
1135978041 202471
1135982231 203519
1135982409 203536
1135982519 203536
1135982788 203719
1135983066 203904
1135985103 203895
1135985626 203892
1136026103 203898
1136028457 203898
1136046626 203900
1136046829 203903
1136047735 203903
1136047852 203919
1136136073 203919
1136167976 203919
1136170200 203888
1136217931 203888
1136226749 203888
1136226924 203900
1136262923 203900
1136296561 203902
1136314494 203909
1136314554 203917
1136321238 203919
1136322070 203919
1136364521 203953
1136368715 203953
1136370640 203987
1136370675 204026
1136370723 204026
1136370727 204123
1136371341 204150
1136371994 204157
1136385733 204154
1136385744 204264
1136386030 204264
1136386141 204264
1136386993 204254
1136393298 204254
